719339,5,quiz,STARTED_ATTEMPT,2014-11-11T08:36:13.000+00:00
719339,5,quiz,PASSED,2014-11-11T08:36:35.000+00:00
719339,6,video,DISCOVERED,2014-11-11T08:36:38.000+00:00
719339,6,video,PASSED,2014-11-11T08:36:38.000+00:00
719339,6,video,VIEWED,2014-11-11T08:36:38.000+00:00
719339,7,video,VIEWED,2014-11-11T22:06:56.000+00:00
719339,7,video,DISCOVERED,2014-11-11T22:06:56.000+00:00
719339,7,video,PASSED,2014-11-11T22:06:56.000+00:00
719339,8,video,DISCOVERED,2014-11-11T22:15:18.000+00:00
719339,8,video,VIEWED,2014-11-11T22:15:18.000+00:00
719339,8,video,PASSED,2014-11-11T22:15:18.000+00:00
719339,9,quiz,DISCOVERED,2014-11-11T22:15:19.000+00:00
719339,9,quiz,VIEWED,2014-11-11T22:15:19.000+00:00
719339,9,quiz,VIEWED,2014-11-11T22:17:30.000+00:00
719339,9,quiz,STARTED_ATTEMPT,2014-11-11T22:17:31.000+00:00
719339,9,quiz,PASSED,2014-11-11T22:17:36.000+00:00
719339,10,video,VIEWED,2014-11-11T22:22:03.000+00:00
719339,10,video,DISCOVERED,2014-11-11T22:22:03.000+00:00
719339,10,video,PASSED,2014-11-11T22:22:03.000+00:00
719339,11,quiz,DISCOVERED,2014-11-11T22:22:04.000+00:00
719339,11,quiz,VIEWED,2014-11-11T22:22:04.000+00:00
719339,11,quiz,STARTED_ATTEMPT,2014-11-11T22:22:08.000+00:00
719339,11,quiz,PASSED,2014-11-11T22:22:19.000+00:00
719339,12,quiz,VIEWED,2014-11-11T22:22:21.000+00:00
719339,12,quiz,DISCOVERED,2014-11-11T22:22:21.000+00:00
719339,12,quiz,STARTED_ATTEMPT,2014-11-11T22:22:24.000+00:00
719339,12,quiz,STARTED_ATTEMPT,2014-11-11T22:22:52.000+00:00
719339,12,quiz,STARTED_ATTEMPT,2014-11-11T22:23:08.000+00:00
719339,12,quiz,STARTED_ATTEMPT,2014-11-11T22:23:24.000+00:00
719339,12,quiz,PASSED,2014-11-11T22:23:27.000+00:00
719339,13,video,DISCOVERED,2014-11-12T17:21:57.000+00:00
719339,13,video,PASSED,2014-11-12T17:21:57.000+00:00
719339,13,video,VIEWED,2014-11-12T17:21:57.000+00:00
719339,14,video,VIEWED,2014-11-12T17:31:14.000+00:00
719339,14,video,DISCOVERED,2014-11-12T17:31:14.000+00:00
719339,14,video,PASSED,2014-11-12T17:31:14.000+00:00
719339,15,quiz,DISCOVERED,2014-11-12T17:31:15.000+00:00
719339,15,quiz,VIEWED,2014-11-12T17:31:15.000+00:00
719339,15,quiz,STARTED_ATTEMPT,2014-11-12T17:31:18.000+00:00
719339,15,quiz,PASSED,2014-11-12T17:31:48.000+00:00
719339,13,video,VIEWED,2014-11-12T17:33:44.000+00:00
719339,15,quiz,VIEWED,2014-11-12T17:33:50.000+00:00
719339,13,video,VIEWED,2014-11-12T17:33:59.000+00:00
719339,15,quiz,VIEWED,2014-11-12T17:34:04.000+00:00
719339,13,video,VIEWED,2014-11-12T17:34:20.000+00:00
719339,14,video,VIEWED,2014-11-12T17:34:32.000+00:00
719339,15,quiz,VIEWED,2014-11-12T17:34:33.000+00:00
719339,15,quiz,STARTED_ATTEMPT,2014-11-12T17:34:48.000+00:00
719339,13,video,VIEWED,2014-11-12T17:35:05.000+00:00
719339,15,quiz,VIEWED,2014-11-12T17:35:12.000+00:00
719339,13,video,VIEWED,2014-11-12T17:35:17.000+00:00
719339,13,video,VIEWED,2014-11-12T17:35:24.000+00:00
719339,16,video,PASSED,2014-11-18T19:24:45.000+00:00
719339,16,video,VIEWED,2014-11-18T19:24:45.000+00:00
719339,16,video,DISCOVERED,2014-11-18T19:24:45.000+00:00
719339,17,quiz,DISCOVERED,2014-11-18T19:24:46.000+00:00
719339,17,quiz,VIEWED,2014-11-18T19:24:46.000+00:00
719339,16,video,VIEWED,2014-11-18T19:28:17.000+00:00
719339,17,quiz,VIEWED,2014-11-18T19:28:18.000+00:00
719339,17,quiz,STARTED_ATTEMPT,2014-11-18T19:28:21.000+00:00
719339,17,quiz,PASSED,2014-11-18T19:28:45.000+00:00
719339,18,video,PASSED,2014-11-18T19:37:10.000+00:00
719339,18,video,VIEWED,2014-11-18T19:37:10.000+00:00
719339,19,quiz,VIEWED,2014-11-18T19:37:10.000+00:00
719339,19,quiz,DISCOVERED,2014-11-18T19:37:10.000+00:00
719339,18,video,DISCOVERED,2014-11-18T19:37:10.000+00:00
719339,19,quiz,STARTED_ATTEMPT,2014-11-18T19:37:12.000+00:00
719339,19,quiz,STARTED_ATTEMPT,2014-11-18T19:37:40.000+00:00
719339,19,quiz,PASSED,2014-11-18T19:37:45.000+00:00
719339,20,quiz,VIEWED,2014-11-18T19:38:23.000+00:00
719339,20,quiz,DISCOVERED,2014-11-18T19:38:23.000+00:00
719339,20,quiz,STARTED_ATTEMPT,2014-11-18T19:38:25.000+00:00
719339,20,quiz,PASSED,2014-11-18T19:38:37.000+00:00
719339,21,video,PASSED,2014-11-19T06:25:22.000+00:00
719339,21,video,VIEWED,2014-11-19T06:25:22.000+00:00
719339,21,video,DISCOVERED,2014-11-19T06:25:22.000+00:00
719339,22,quiz,VIEWED,2014-11-19T06:25:23.000+00:00
719339,22,quiz,DISCOVERED,2014-11-19T06:25:23.000+00:00
719339,22,quiz,STARTED_ATTEMPT,2014-11-19T06:25:26.000+00:00
719339,22,quiz,PASSED,2014-11-19T06:25:48.000+00:00
719339,23,video,DISCOVERED,2014-11-19T06:26:49.000+00:00
719339,23,video,VIEWED,2014-11-19T06:26:49.000+00:00
719339,23,video,PASSED,2014-11-19T06:26:49.000+00:00
719339,24,video,PASSED,2014-11-19T06:56:08.000+00:00
719339,24,video,VIEWED,2014-11-19T06:56:08.000+00:00
719339,24,video,DISCOVERED,2014-11-19T06:56:08.000+00:00
719339,25,video,VIEWED,2014-11-19T07:20:21.000+00:00
719339,25,video,DISCOVERED,2014-11-19T07:20:21.000+00:00
719339,25,video,PASSED,2014-11-19T07:20:21.000+00:00
719339,26,quiz,DISCOVERED,2014-11-19T07:20:22.000+00:00
719339,26,quiz,VIEWED,2014-11-19T07:20:22.000+00:00
719339,26,quiz,STARTED_ATTEMPT,2014-11-19T07:20:24.000+00:00
719339,26,quiz,STARTED_ATTEMPT,2014-11-19T07:20:55.000+00:00
719339,26,quiz,STARTED_ATTEMPT,2014-11-19T07:21:09.000+00:00
719339,26,quiz,STARTED_ATTEMPT,2014-11-19T07:21:21.000+00:00
719339,26,quiz,STARTED_ATTEMPT,2014-11-19T07:21:36.000+00:00
719339,26,quiz,PASSED,2014-11-19T07:21:39.000+00:00
719339,27,video,VIEWED,2014-11-19T07:33:37.000+00:00
719339,27,video,DISCOVERED,2014-11-19T07:33:37.000+00:00
719339,27,video,PASSED,2014-11-19T07:33:37.000+00:00
719339,28,quiz,DISCOVERED,2014-11-19T07:33:38.000+00:00
719339,28,quiz,VIEWED,2014-11-19T07:33:38.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:33:40.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:34:59.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:35:16.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:35:28.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:35:45.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:36:28.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:36:50.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:37:37.000+00:00
719339,28,quiz,VIEWED,2014-11-19T07:41:01.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:41:16.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:43:30.000+00:00
719339,28,quiz,STARTED_ATTEMPT,2014-11-19T07:43:46.000+00:00
719339,28,quiz,PASSED,2014-11-19T07:43:56.000+00:00
719339,29,video,PASSED,2014-11-19T08:01:11.000+00:00
719339,29,video,VIEWED,2014-11-19T08:01:11.000+00:00
719339,29,video,DISCOVERED,2014-11-19T08:01:11.000+00:00
719339,30,video,VIEWED,2014-11-19T09:28:21.000+00:00
719339,30,video,DISCOVERED,2014-11-19T09:28:21.000+00:00
719339,30,video,PASSED,2014-11-19T09:28:21.000+00:00
719339,31,quiz,DISCOVERED,2014-11-19T09:28:22.000+00:00
719339,31,quiz,VIEWED,2014-11-19T09:28:22.000+00:00
719339,31,quiz,STARTED_ATTEMPT,2014-11-19T09:28:24.000+00:00
719339,31,quiz,STARTED_ATTEMPT,2014-11-19T09:28:47.000+00:00
719339,31,quiz,PASSED,2014-11-19T09:29:01.000+00:00
719339,32,quiz,DISCOVERED,2014-11-19T09:29:45.000+00:00
719339,32,quiz,VIEWED,2014-11-19T09:29:45.000+00:00
719339,32,quiz,STARTED_ATTEMPT,2014-11-19T09:29:48.000+00:00
719339,32,quiz,PASSED,2014-11-19T09:29:58.000+00:00
719339,33,quiz,VIEWED,2014-11-19T09:30:01.000+00:00
719339,33,quiz,DISCOVERED,2014-11-19T09:30:01.000+00:00
719339,33,quiz,STARTED_ATTEMPT,2014-11-19T09:30:03.000+00:00
719339,33,quiz,PASSED,2014-11-19T09:30:06.000+00:00
719339,34,video,VIEWED,2014-11-19T09:32:20.000+00:00
719339,34,video,DISCOVERED,2014-11-19T09:32:20.000+00:00
719339,34,video,PASSED,2014-11-19T09:32:20.000+00:00
719339,35,video,DISCOVERED,2014-11-19T10:29:08.000+00:00
719339,35,video,VIEWED,2014-11-19T10:29:08.000+00:00
719339,35,video,PASSED,2014-11-19T10:29:08.000+00:00
719339,36,quiz,VIEWED,2014-11-19T10:29:09.000+00:00
719339,36,quiz,DISCOVERED,2014-11-19T10:29:09.000+00:00
719339,36,quiz,STARTED_ATTEMPT,2014-11-19T10:30:03.000+00:00
719339,36,quiz,STARTED_ATTEMPT,2014-11-19T10:30:29.000+00:00
719339,36,quiz,STARTED_ATTEMPT,2014-11-19T10:30:53.000+00:00
719339,36,quiz,STARTED_ATTEMPT,2014-11-19T10:31:21.000+00:00
719339,36,quiz,STARTED_ATTEMPT,2014-11-19T10:31:39.000+00:00
719339,36,quiz,PASSED,2014-11-19T10:31:51.000+00:00
719339,36,quiz,VIEWED,2014-11-20T10:43:29.000+00:00
719339,37,video,PASSED,2014-11-20T11:10:13.000+00:00
719339,37,video,VIEWED,2014-11-20T11:10:13.000+00:00
719339,37,video,DISCOVERED,2014-11-20T11:10:13.000+00:00
719339,38,quiz,DISCOVERED,2014-11-20T11:10:14.000+00:00
719339,38,quiz,VIEWED,2014-11-20T11:10:14.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:10:16.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:33:58.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:36:36.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:36:55.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:37:25.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:37:58.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:51:48.000+00:00
719339,34,video,VIEWED,2014-11-20T11:54:07.000+00:00
719339,38,quiz,VIEWED,2014-11-20T11:54:11.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:54:48.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:55:26.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T11:56:19.000+00:00
719339,38,quiz,VIEWED,2014-11-20T11:59:36.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:04:04.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:06:28.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:07:16.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:08:08.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:08:53.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:10:47.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:11:21.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:12:16.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:14:02.000+00:00
719339,38,quiz,STARTED_ATTEMPT,2014-11-20T12:14:19.000+00:00
719339,38,quiz,PASSED,2014-11-20T12:14:25.000+00:00
719339,39,quiz,DISCOVERED,2014-11-20T12:15:33.000+00:00
719339,39,quiz,VIEWED,2014-11-20T12:15:33.000+00:00
719339,39,quiz,STARTED_ATTEMPT,2014-11-20T12:15:35.000+00:00
719339,39,quiz,STARTED_ATTEMPT,2014-11-20T12:16:18.000+00:00
719339,39,quiz,STARTED_ATTEMPT,2014-11-20T12:16:43.000+00:00
719339,39,quiz,STARTED_ATTEMPT,2014-11-20T12:16:55.000+00:00
719339,39,quiz,STARTED_ATTEMPT,2014-11-20T12:17:10.000+00:00
719339,39,quiz,STARTED_ATTEMPT,2014-11-20T12:17:26.000+00:00
719339,39,quiz,STARTED_ATTEMPT,2014-11-20T12:17:44.000+00:00
719339,39,quiz,PASSED,2014-11-20T12:17:47.000+00:00
719339,40,quiz,DISCOVERED,2014-11-20T12:19:15.000+00:00
719339,40,quiz,VIEWED,2014-11-20T12:19:15.000+00:00
719339,40,quiz,STARTED_ATTEMPT,2014-11-20T12:19:17.000+00:00
719339,40,quiz,STARTED_ATTEMPT,2014-11-20T12:21:09.000+00:00
719339,40,quiz,PASSED,2014-11-20T12:21:11.000+00:00
719339,41,video,VIEWED,2014-11-20T14:07:28.000+00:00
719339,41,video,DISCOVERED,2014-11-20T14:07:29.000+00:00
719339,41,video,PASSED,2014-11-20T14:07:29.000+00:00
719339,43,quiz,VIEWED,2014-11-20T14:15:33.000+00:00
719339,42,video,VIEWED,2014-11-20T14:15:33.000+00:00
719339,42,video,DISCOVERED,2014-11-20T14:15:34.000+00:00
719339,43,quiz,DISCOVERED,2014-11-20T14:15:34.000+00:00
719339,42,video,PASSED,2014-11-20T14:15:34.000+00:00
719339,43,quiz,STARTED_ATTEMPT,2014-11-20T14:15:35.000+00:00
719339,43,quiz,STARTED_ATTEMPT,2014-11-20T14:15:50.000+00:00
719339,43,quiz,STARTED_ATTEMPT,2014-11-20T14:16:13.000+00:00
719339,43,quiz,PASSED,2014-11-20T14:16:18.000+00:00
719339,44,video,VIEWED,2014-11-20T14:19:49.000+00:00
719339,44,video,DISCOVERED,2014-11-20T14:19:49.000+00:00
719339,44,video,PASSED,2014-11-20T14:19:49.000+00:00
719339,45,quiz,VIEWED,2014-11-20T14:19:50.000+00:00
719339,45,quiz,DISCOVERED,2014-11-20T14:19:50.000+00:00
719339,45,quiz,STARTED_ATTEMPT,2014-11-20T14:19:54.000+00:00
719339,45,quiz,VIEWED,2014-11-20T14:21:03.000+00:00
719339,45,quiz,STARTED_ATTEMPT,2014-11-20T14:21:14.000+00:00
719339,45,quiz,STARTED_ATTEMPT,2014-11-20T14:21:28.000+00:00
719339,45,quiz,STARTED_ATTEMPT,2014-11-20T14:21:41.000+00:00
719339,45,quiz,STARTED_ATTEMPT,2014-11-20T14:21:53.000+00:00
719339,45,quiz,STARTED_ATTEMPT,2014-11-20T14:22:05.000+00:00
719339,45,quiz,PASSED,2014-11-20T14:22:08.000+00:00
719339,46,quiz,VIEWED,2014-11-20T14:23:20.000+00:00
719339,46,quiz,DISCOVERED,2014-11-20T14:23:20.000+00:00
719339,46,quiz,STARTED_ATTEMPT,2014-11-20T14:23:23.000+00:00
719339,46,quiz,PASSED,2014-11-20T14:23:28.000+00:00
719339,47,video,VIEWED,2014-11-20T15:08:38.000+00:00
719339,48,quiz,VIEWED,2014-11-20T15:08:39.000+00:00
719339,47,video,DISCOVERED,2014-11-20T15:08:39.000+00:00
719339,47,video,PASSED,2014-11-20T15:08:39.000+00:00
719339,48,quiz,DISCOVERED,2014-11-20T15:08:40.000+00:00
719339,48,quiz,STARTED_ATTEMPT,2014-11-20T15:08:45.000+00:00
719339,48,quiz,STARTED_ATTEMPT,2014-11-20T15:09:08.000+00:00
719339,48,quiz,STARTED_ATTEMPT,2014-11-20T15:09:21.000+00:00
719339,48,quiz,PASSED,2014-11-20T15:09:24.000+00:00
719339,49,video,VIEWED,2014-11-21T07:24:50.000+00:00
719339,50,quiz,VIEWED,2014-11-21T07:24:50.000+00:00
719339,50,quiz,DISCOVERED,2014-11-21T07:24:51.000+00:00
719339,49,video,DISCOVERED,2014-11-21T07:24:51.000+00:00
719339,50,quiz,STARTED_ATTEMPT,2014-11-21T07:24:51.000+00:00
719339,49,video,PASSED,2014-11-21T07:24:51.000+00:00
719339,50,quiz,STARTED_ATTEMPT,2014-11-21T07:25:55.000+00:00
719339,50,quiz,PASSED,2014-11-21T07:26:01.000+00:00
719339,51,quiz,DISCOVERED,2014-11-21T07:28:03.000+00:00
719339,51,quiz,VIEWED,2014-11-21T07:28:03.000+00:00
719339,51,quiz,STARTED_ATTEMPT,2014-11-21T07:28:05.000+00:00
719339,51,quiz,STARTED_ATTEMPT,2014-11-21T07:30:55.000+00:00
719339,51,quiz,PASSED,2014-11-21T07:30:57.000+00:00
719339,52,quiz,DISCOVERED,2014-11-21T07:35:11.000+00:00
719339,52,quiz,VIEWED,2014-11-21T07:35:11.000+00:00
719339,52,quiz,STARTED_ATTEMPT,2014-11-21T07:35:26.000+00:00
719339,52,quiz,STARTED_ATTEMPT,2014-11-21T07:36:53.000+00:00
719339,52,quiz,STARTED_ATTEMPT,2014-11-21T07:37:24.000+00:00
719339,52,quiz,PASSED,2014-11-21T07:37:28.000+00:00
719339,53,video,DISCOVERED,2014-11-21T09:10:59.000+00:00
719339,53,video,VIEWED,2014-11-21T09:10:59.000+00:00
719339,53,video,PASSED,2014-11-21T09:10:59.000+00:00
719339,54,video,VIEWED,2014-11-21T09:16:55.000+00:00
719339,54,video,DISCOVERED,2014-11-21T09:16:55.000+00:00
719339,54,video,PASSED,2014-11-21T09:16:56.000+00:00
719339,54,video,VIEWED,2014-11-21T09:20:22.000+00:00
719339,55,video,DISCOVERED,2014-11-21T09:23:42.000+00:00
719339,55,video,PASSED,2014-11-21T09:23:42.000+00:00
719339,55,video,VIEWED,2014-11-21T09:23:42.000+00:00
719339,56,quiz,VIEWED,2014-11-21T09:23:43.000+00:00
719339,56,quiz,DISCOVERED,2014-11-21T09:23:43.000+00:00
719339,56,quiz,STARTED_ATTEMPT,2014-11-21T09:23:45.000+00:00
719339,56,quiz,PASSED,2014-11-21T09:23:50.000+00:00
719339,57,quiz,DISCOVERED,2014-11-21T09:24:47.000+00:00
719339,57,quiz,VIEWED,2014-11-21T09:24:47.000+00:00
719339,57,quiz,STARTED_ATTEMPT,2014-11-21T09:24:50.000+00:00
719339,57,quiz,PASSED,2014-11-21T09:24:52.000+00:00
719339,58,video,VIEWED,2014-11-21T09:31:27.000+00:00
719339,58,video,DISCOVERED,2014-11-21T09:31:27.000+00:00
719339,58,video,PASSED,2014-11-21T09:31:27.000+00:00
719339,59,video,PASSED,2014-11-21T14:32:54.000+00:00
719339,60,quiz,VIEWED,2014-11-21T14:32:54.000+00:00
719339,59,video,VIEWED,2014-11-21T14:32:54.000+00:00
719339,59,video,DISCOVERED,2014-11-21T14:32:54.000+00:00
719339,60,quiz,DISCOVERED,2014-11-21T14:32:54.000+00:00
719339,60,quiz,STARTED_ATTEMPT,2014-11-21T14:32:55.000+00:00
719339,60,quiz,PASSED,2014-11-21T14:33:11.000+00:00
719339,61,video,VIEWED,2014-11-21T14:49:10.000+00:00
719339,61,video,PASSED,2014-11-21T14:49:10.000+00:00
719339,61,video,DISCOVERED,2014-11-21T14:49:10.000+00:00
719339,62,quiz,VIEWED,2014-11-21T14:49:11.000+00:00
719339,62,quiz,DISCOVERED,2014-11-21T14:49:11.000+00:00
719339,62,quiz,STARTED_ATTEMPT,2014-11-21T14:49:12.000+00:00
719339,62,quiz,PASSED,2014-11-21T14:49:25.000+00:00
719339,63,quiz,DISCOVERED,2014-11-21T14:50:12.000+00:00
719339,63,quiz,VIEWED,2014-11-21T14:50:12.000+00:00
719339,63,quiz,STARTED_ATTEMPT,2014-11-21T14:50:14.000+00:00
719339,63,quiz,PASSED,2014-11-21T14:50:32.000+00:00
719339,64,video,VIEWED,2014-11-23T21:17:35.000+00:00
719339,65,quiz,VIEWED,2014-11-23T21:17:35.000+00:00
719339,64,video,PASSED,2014-11-23T21:17:36.000+00:00
719339,65,quiz,DISCOVERED,2014-11-23T21:17:36.000+00:00
719339,64,video,DISCOVERED,2014-11-23T21:17:36.000+00:00
719339,65,quiz,STARTED_ATTEMPT,2014-11-23T21:17:37.000+00:00
719339,65,quiz,STARTED_ATTEMPT,2014-11-23T21:18:00.000+00:00
719339,65,quiz,STARTED_ATTEMPT,2014-11-23T21:18:21.000+00:00
719339,65,quiz,STARTED_ATTEMPT,2014-11-23T21:18:35.000+00:00
719339,65,quiz,STARTED_ATTEMPT,2014-11-23T21:18:49.000+00:00
719339,65,quiz,STARTED_ATTEMPT,2014-11-23T21:19:06.000+00:00
719339,65,quiz,PASSED,2014-11-23T21:19:11.000+00:00
719339,66,quiz,DISCOVERED,2014-11-23T21:20:51.000+00:00
719339,66,quiz,VIEWED,2014-11-23T21:20:51.000+00:00
719339,66,quiz,STARTED_ATTEMPT,2014-11-23T21:20:53.000+00:00
719339,66,quiz,STARTED_ATTEMPT,2014-11-23T21:21:03.000+00:00
719339,66,quiz,PASSED,2014-11-23T21:21:07.000+00:00
719339,68,quiz,VIEWED,2014-11-23T21:30:03.000+00:00
719339,67,video,PASSED,2014-11-23T21:30:03.000+00:00
719339,68,quiz,DISCOVERED,2014-11-23T21:30:03.000+00:00
719339,67,video,VIEWED,2014-11-23T21:30:03.000+00:00
719339,67,video,DISCOVERED,2014-11-23T21:30:03.000+00:00
719339,68,quiz,STARTED_ATTEMPT,2014-11-23T21:30:06.000+00:00
719339,68,quiz,PASSED,2014-11-23T21:30:13.000+00:00
719339,69,quiz,VIEWED,2014-11-23T21:31:59.000+00:00
719339,69,quiz,DISCOVERED,2014-11-23T21:31:59.000+00:00
719339,69,quiz,STARTED_ATTEMPT,2014-11-23T21:32:01.000+00:00
719339,69,quiz,STARTED_ATTEMPT,2014-11-23T21:32:20.000+00:00
719339,69,quiz,PASSED,2014-11-23T21:32:25.000+00:00
719339,70,video,PASSED,2014-11-24T07:02:57.000+00:00
719339,71,quiz,DISCOVERED,2014-11-24T07:02:57.000+00:00
719339,70,video,VIEWED,2014-11-24T07:02:57.000+00:00
719339,70,video,DISCOVERED,2014-11-24T07:02:57.000+00:00
719339,71,quiz,VIEWED,2014-11-24T07:02:57.000+00:00
719339,71,quiz,STARTED_ATTEMPT,2014-11-24T07:02:58.000+00:00
719339,71,quiz,STARTED_ATTEMPT,2014-11-24T07:03:17.000+00:00
719339,71,quiz,PASSED,2014-11-24T07:03:20.000+00:00
719339,71,quiz,STARTED_ATTEMPT,2014-11-24T07:04:00.000+00:00
719339,72,quiz,VIEWED,2014-11-24T07:04:07.000+00:00
719339,72,quiz,DISCOVERED,2014-11-24T07:04:07.000+00:00
719339,72,quiz,STARTED_ATTEMPT,2014-11-24T07:04:08.000+00:00
719339,72,quiz,PASSED,2014-11-24T07:04:25.000+00:00
719339,72,quiz,STARTED_ATTEMPT,2014-11-24T07:04:49.000+00:00
719339,73,quiz,VIEWED,2014-11-24T07:04:53.000+00:00
719339,73,quiz,DISCOVERED,2014-11-24T07:04:53.000+00:00
719339,73,quiz,STARTED_ATTEMPT,2014-11-24T07:04:56.000+00:00
719339,73,quiz,PASSED,2014-11-24T07:05:00.000+00:00
719339,74,quiz,DISCOVERED,2014-11-24T07:06:03.000+00:00
719339,74,quiz,VIEWED,2014-11-24T07:06:03.000+00:00
719339,74,quiz,STARTED_ATTEMPT,2014-11-24T07:06:05.000+00:00
719339,74,quiz,STARTED_ATTEMPT,2014-11-24T07:06:37.000+00:00
719339,74,quiz,STARTED_ATTEMPT,2014-11-24T07:06:48.000+00:00
719339,74,quiz,STARTED_ATTEMPT,2014-11-24T07:07:05.000+00:00
719339,74,quiz,STARTED_ATTEMPT,2014-11-24T07:07:19.000+00:00
719339,74,quiz,STARTED_ATTEMPT,2014-11-24T07:07:33.000+00:00
719339,74,quiz,PASSED,2014-11-24T07:07:41.000+00:00
719339,75,quiz,DISCOVERED,2014-11-24T07:10:11.000+00:00
719339,75,quiz,VIEWED,2014-11-24T07:10:11.000+00:00
719339,75,quiz,STARTED_ATTEMPT,2014-11-24T07:10:50.000+00:00
719339,75,quiz,STARTED_ATTEMPT,2014-11-24T07:11:39.000+00:00
719339,75,quiz,STARTED_ATTEMPT,2014-11-24T07:11:51.000+00:00
719339,75,quiz,PASSED,2014-11-24T07:11:54.000+00:00
719339,76,quiz,VIEWED,2014-11-24T07:14:05.000+00:00
719339,76,quiz,DISCOVERED,2014-11-24T07:14:05.000+00:00
719339,76,quiz,STARTED_ATTEMPT,2014-11-24T07:14:07.000+00:00
719339,76,quiz,STARTED_ATTEMPT,2014-11-24T07:15:30.000+00:00
719339,76,quiz,STARTED_ATTEMPT,2014-11-24T07:15:43.000+00:00
719339,76,quiz,STARTED_ATTEMPT,2014-11-24T07:16:06.000+00:00
719339,76,quiz,STARTED_ATTEMPT,2014-11-24T07:16:22.000+00:00
719339,76,quiz,STARTED_ATTEMPT,2014-11-24T07:16:50.000+00:00
